lon,lat,crop_density,precip_intensity,rain_proxy,snow_proxy,crop_zone
-120.33433433433433,48.124248496993985,244.0,221.0,212.0,0.0,Intense Cropland
-90.27327327327328,41.03807615230461,63.0,61.333333333333336,74.0,0.0,Non-Agricultural
-95.41141141141141,29.158316633266534,188.0,87.0,130.5,0.0,Intense Cropland
-85.54854854854855,43.17434869739479,216.0,61.333333333333336,74.0,0.0,Intense Cropland
-117.91291291291292,48.22845691382766,244.0,194.0,0.0,236.0,Intense Cropland
-87.08408408408408,40.673346693386776,42.0,76.33333333333333,114.5,0.0,Non-Agricultural
-78.34334334334335,50.0,244.0,216.66666666666666,204.0,0.0,Intense Cropland
-92.34034034034033,33.95190380761523,244.0,87.0,130.5,0.0,Intense Cropland
-74.56356356356356,49.8436873747495,244.0,153.0,0.0,213.0,Intense Cropland
-118.68068068068068,49.58316633266533,244.0,175.33333333333334,0.0,226.0,Intense Cropland
-115.90490490490491,46.87374749498998,244.0,213.33333333333334,0.0,0.0,Intense Cropland
-82.06406406406407,40.46492985971944,237.0,58.666666666666664,78.0,0.0,Intense Cropland
-83.5995995995996,38.17234468937876,209.0,58.666666666666664,78.0,0.0,Intense Cropland
-80.64664664664664,44.37274549098196,202.0,66.33333333333333,99.5,0.0,Intense Cropland
-66.35435435435436,48.64529058116233,244.0,214.66666666666666,200.0,0.0,Intense Cropland
-109.70370370370371,28.68937875751503,244.0,66.33333333333333,99.5,0.0,Intense Cropland
-85.1941941941942,37.547094188376754,213.0,63.333333333333336,70.0,0.0,Intense Cropland
-89.50550550550551,36.55711422845691,86.0,56.0,82.5,0.0,Sparse Crops
-85.31231231231232,44.1122244488978,216.0,56.666666666666664,85.0,0.0,Intense Cropland
-80.58758758758759,44.1122244488978,198.0,102.33333333333333,153.5,0.0,Intense Cropland
-86.96596596596596,38.016032064128254,100.0,110.66666666666667,166.0,0.0,Sparse Crops
-89.91891891891892,39.943887775551104,60.0,56.666666666666664,85.0,0.0,Non-Agricultural
-85.66666666666667,36.192384769539075,244.0,65.0,61.5,0.0,Intense Cropland
-93.34434434434434,40.360721442885776,123.0,63.666666666666664,68.5,0.0,Sparse Crops
-116.31831831831832,45.206412825651306,244.0,211.0,0.0,243.0,Intense Cropland
-93.75775775775776,35.77555110220441,244.0,83.33333333333333,125.0,0.0,Intense Cropland
-86.02102102102103,36.140280561122246,174.0,64.0,67.0,0.0,Intense Cropland
-86.96596596596596,35.983967935871746,239.0,62.666666666666664,71.0,0.0,Intense Cropland
-120.57057057057057,47.03006012024048,133.0,219.33333333333334,209.5,0.0,Sparse Crops
-74.03203203203203,49.01002004008016,244.0,183.0,0.0,230.0,Intense Cropland
-86.19819819819818,40.360721442885776,39.0,98.33333333333333,147.5,0.0,Non-Agricultural
-91.63163163163162,38.06813627254509,174.0,110.66666666666667,166.0,0.0,Intense Cropland
-124.94094094094095,49.73947895791583,244.0,69.33333333333333,104.0,0.0,Intense Cropland
-81.06006006006007,47.23847695390781,244.0,219.33333333333334,209.5,0.0,Intense Cropland
-77.45745745745745,43.9559118236473,118.0,91.0,136.5,0.0,Sparse Crops
-80.35135135135135,43.85170340681363,95.0,98.33333333333333,147.5,0.0,Sparse Crops
-80.11511511511512,45.31062124248497,244.0,66.33333333333333,99.5,0.0,Intense Cropland
-81.47347347347346,43.90380761523046,91.0,83.33333333333333,125.0,0.0,Sparse Crops
-86.9069069069069,38.22444889779559,64.0,76.33333333333333,114.5,0.0,Non-Agricultural
-94.23023023023023,36.452905811623246,211.0,63.0,94.5,0.0,Intense Cropland
-114.6056056056056,48.95791583166333,244.0,214.66666666666666,200.0,0.0,Intense Cropland
-116.61361361361361,43.74749498997996,93.0,208.66666666666666,0.0,242.0,Sparse Crops
-123.995995995996,46.92585170340681,244.0,150.66666666666666,226.0,0.0,Intense Cropland
-91.92692692692692,36.24448897795591,209.0,66.33333333333333,99.5,0.0,Intense Cropland
-121.51551551551552,44.4248496993988,244.0,201.33333333333334,0.0,239.0,Intense Cropland
-87.9109109109109,44.06012024048096,129.0,65.33333333333333,59.0,0.0,Sparse Crops
-118.68068068068068,49.687374749499,244.0,191.0,0.0,234.0,Intense Cropland
-87.02502502502503,37.13026052104208,213.0,62.666666666666664,71.0,0.0,Intense Cropland
-111.82982982982983,47.08216432865731,244.0,196.66666666666666,0.0,237.0,Intense Cropland
-118.85785785785785,44.4248496993988,230.0,196.66666666666666,0.0,237.0,Intense Cropland
-115.13713713713713,49.8436873747495,244.0,215.66666666666666,202.0,0.0,Intense Cropland
-91.15915915915916,37.59919839679359,237.0,119.0,178.5,0.0,Intense Cropland
-93.93493493493493,34.212424849699396,244.0,56.666666666666664,85.0,0.0,Intense Cropland
-84.13113113113113,41.611222444889776,63.0,119.0,178.5,0.0,Non-Agricultural
-73.61861861861863,48.90581162324649,244.0,180.66666666666666,0.0,229.0,Intense Cropland
-111.23923923923924,29.5751503006012,202.0,65.0,61.5,0.0,Intense Cropland
-101.31731731731732,27.54308617234469,225.0,57.0,81.0,0.0,Intense Cropland
-95.11611611611612,30.92985971943888,244.0,73.0,109.5,0.0,Intense Cropland
-85.66666666666667,38.016032064128254,195.0,94.66666666666667,142.0,0.0,Intense Cropland
-118.7987987987988,48.124248496993985,244.0,186.0,0.0,232.0,Intense Cropland
-98.48248248248248,27.38677354709419,230.0,65.33333333333333,59.0,0.0,Intense Cropland
-85.66666666666667,36.609218436873746,116.0,60.666666666666664,75.5,0.0,Sparse Crops
-94.17117117117117,39.1623246492986,143.0,64.33333333333333,65.5,0.0,Sparse Crops
-78.57957957957959,45.46693386773547,244.0,65.33333333333333,59.0,0.0,Intense Cropland
-88.44244244244244,35.09819639278557,184.0,59.666666666666664,89.5,0.0,Intense Cropland
-93.1081081081081,31.71142284569138,225.0,58.666666666666664,78.0,0.0,Intense Cropland
-90.68668668668668,34.94188376753507,118.0,57.0,81.0,0.0,Sparse Crops
-109.46746746746747,32.59719438877755,244.0,65.0,60.0,0.0,Intense Cropland
-84.36736736736736,37.75551102204409,111.0,63.333333333333336,70.0,0.0,Sparse Crops
-81.76876876876877,39.83967935871743,237.0,65.0,60.0,0.0,Intense Cropland
-87.02502502502503,37.859719438877754,72.0,110.66666666666667,166.0,0.0,Non-Agricultural
-88.67867867867868,39.42284569138276,91.0,91.0,136.5,0.0,Sparse Crops
-84.83983983983984,37.44288577154309,160.0,65.0,63.0,0.0,Sparse Crops
-93.63963963963964,36.71342685370742,244.0,94.66666666666667,142.0,0.0,Intense Cropland
-118.26726726726727,48.74949899799599,244.0,183.0,0.0,230.0,Intense Cropland
-73.14614614614615,48.124248496993985,244.0,191.0,0.0,234.0,Intense Cropland
-94.70270270270271,29.887775551102205,195.0,110.66666666666667,166.0,0.0,Intense Cropland
-89.68268268268268,35.04609218436874,223.0,63.0,94.5,0.0,Intense Cropland
-93.16716716716716,32.857715430861724,244.0,110.66666666666667,166.0,0.0,Intense Cropland
-94.05305305305305,34.9939879759519,230.0,94.66666666666667,142.0,0.0,Intense Cropland
-123.52352352352352,46.61322645290581,244.0,80.0,120.0,0.0,Intense Cropland
-86.02102102102103,40.829659318637276,79.0,94.66666666666667,142.0,0.0,Non-Agricultural
-118.09009009009009,48.74949899799599,244.0,183.0,0.0,230.0,Intense Cropland
-90.21421421421421,40.985971943887776,104.0,58.0,79.5,0.0,Sparse Crops
-91.39539539539538,36.08817635270541,244.0,64.0,67.0,0.0,Intense Cropland
-81.001001001001,44.320641282565134,178.0,87.0,130.5,0.0,Intense Cropland
-92.93093093093094,37.13026052104208,123.0,94.66666666666667,142.0,0.0,Sparse Crops
-100.37237237237238,26.605210420841683,211.0,60.666666666666664,75.5,0.0,Intense Cropland
-85.78478478478479,41.24649298597194,84.0,106.66666666666667,160.0,0.0,Non-Agricultural
-92.75375375375376,36.86973947895792,184.0,98.33333333333333,147.5,0.0,Intense Cropland
-85.54854854854855,42.08016032064128,95.0,83.33333333333333,125.0,0.0,Sparse Crops
-109.70370370370371,30.721442885771545,244.0,59.666666666666664,76.5,0.0,Intense Cropland
-84.54454454454455,42.91382765531062,64.0,73.0,109.5,0.0,Non-Agricultural
-107.93193193193193,29.783567134268537,244.0,58.0,79.5,0.0,Intense Cropland
-118.85785785785785,49.01002004008016,244.0,201.33333333333334,0.0,239.0,Intense Cropland
-79.52452452452454,41.66332665330661,244.0,62.0,72.5,0.0,Intense Cropland
-86.78878878878879,41.66332665330661,167.0,123.33333333333333,185.0,0.0,Sparse Crops
-93.69869869869869,37.96392785571142,153.0,65.0,63.0,0.0,Sparse Crops
-82.41841841841841,40.360721442885776,150.0,56.666666666666664,85.0,0.0,Sparse Crops
-97.77377377377377,27.54308617234469,228.0,58.666666666666664,78.0,0.0,Intense Cropland
-109.76276276276276,30.51302605210421,244.0,80.0,120.0,0.0,Intense Cropland
-97.24224224224224,29.210420841683366,218.0,76.33333333333333,114.5,0.0,Intense Cropland
-118.68068068068068,48.28056112224449,244.0,180.66666666666666,0.0,229.0,Intense Cropland
-84.72172172172172,38.38076152304609,235.0,63.0,94.5,0.0,Intense Cropland
-72.26026026026025,49.166332665330664,244.0,183.0,0.0,230.0,Intense Cropland
-116.67267267267268,45.519038076152306,244.0,196.66666666666666,0.0,237.0,Intense Cropland
-83.77677677677679,39.4749498997996,39.0,73.0,109.5,0.0,Non-Agricultural
-98.71871871871872,27.438877755511022,237.0,69.33333333333333,104.0,0.0,Intense Cropland
-79.05205205205206,48.69739478957916,205.0,221.66666666666666,213.5,0.0,Intense Cropland
-89.74174174174175,33.014028056112224,232.0,65.0,64.5,0.0,Intense Cropland
-86.67067067067066,36.71342685370742,60.0,60.666666666666664,75.5,0.0,Non-Agricultural
-91.74974974974975,40.100200400801604,81.0,63.333333333333336,70.0,0.0,Non-Agricultural
-93.04904904904905,31.607214428857713,160.0,62.0,72.5,0.0,Sparse Crops
-99.07307307307308,29.2625250501002,153.0,64.33333333333333,65.5,0.0,Sparse Crops
-94.11211211211211,35.09819639278557,228.0,106.66666666666667,160.0,0.0,Intense Cropland
-89.09209209209209,39.37074148296593,70.0,94.66666666666667,142.0,0.0,Non-Agricultural
-85.72572572572572,37.807615230460925,244.0,66.33333333333333,99.5,0.0,Intense Cropland
-111.06206206206207,47.186372745490985,147.0,221.0,212.0,0.0,Sparse Crops
-122.75575575575576,47.70741482965932,244.0,123.33333333333333,185.0,0.0,Intense Cropland
-110.5895895895896,45.88376753507014,218.0,167.0,0.0,221.0,Intense Cropland
-82.71371371371372,39.42284569138276,223.0,73.0,109.5,0.0,Intense Cropland
-90.86386386386387,33.17034068136273,88.0,59.666666666666664,89.5,0.0,Sparse Crops
-72.90990990990991,49.06212424849699,244.0,183.0,0.0,230.0,Intense Cropland
-92.34034034034033,37.75551102204409,191.0,106.66666666666667,160.0,0.0,Intense Cropland
-81.53253253253253,40.360721442885776,216.0,58.0,79.5,0.0,Intense Cropland
-85.37137137137137,42.13226452905812,113.0,83.33333333333333,125.0,0.0,Sparse Crops
-99.30930930930931,28.22044088176353,244.0,57.0,81.0,0.0,Intense Cropland
-117.4994994994995,47.811623246492985,188.0,180.66666666666666,0.0,229.0,Intense Cropland
-88.91491491491492,35.04609218436874,225.0,63.0,94.5,0.0,Intense Cropland
-88.26526526526527,40.100200400801604,47.0,66.33333333333333,99.5,0.0,Non-Agricultural
-71.31531531531532,49.322645290581164,244.0,172.66666666666666,0.0,225.0,Intense Cropland
-122.04704704704704,48.17635270541082,237.0,150.0,224.5,0.0,Intense Cropland
-123.22822822822823,46.40480961923848,244.0,60.666666666666664,75.5,0.0,Intense Cropland
-85.72572572572572,37.078156312625254,93.0,64.0,67.0,0.0,Sparse Crops
-71.6106106106106,47.498997995991985,244.0,213.33333333333334,0.0,0.0,Intense Cropland
-82.30030030030031,41.35070140280561,111.0,127.66666666666667,191.5,0.0,Sparse Crops
-86.31631631631632,35.723446893787575,181.0,64.33333333333333,65.5,0.0,Intense Cropland
-90.62762762762763,36.81763527054108,244.0,87.0,130.5,0.0,Intense Cropland
-82.83183183183183,42.653306613226455,244.0,119.0,178.5,0.0,Intense Cropland
-86.19819819819818,48.59318637274549,244.0,221.66666666666666,213.5,0.0,Intense Cropland
-89.68268268268268,37.44288577154309,84.0,110.66666666666667,166.0,0.0,Non-Agricultural
-94.52552552552552,37.390781563126254,95.0,65.0,60.0,0.0,Sparse Crops
-118.32632632632632,48.124248496993985,244.0,196.66666666666666,0.0,237.0,Intense Cropland
-81.7097097097097,43.434869739478955,70.0,141.0,211.5,0.0,Non-Agricultural
-95.82482482482482,31.607214428857713,188.0,66.33333333333333,99.5,0.0,Intense Cropland
-95.88388388388388,31.971943887775552,218.0,115.0,172.5,0.0,Intense Cropland
-94.46646646646647,36.76553106212425,147.0,80.0,120.0,0.0,Sparse Crops
-80.58758758758759,43.38276553106213,88.0,136.33333333333334,204.5,0.0,Sparse Crops
-92.3993993993994,32.12825651302605,244.0,60.666666666666664,75.5,0.0,Intense Cropland
-79.58358358358359,43.01803607214429,109.0,119.0,178.5,0.0,Sparse Crops
-96.06106106106105,30.565130260521045,244.0,60.666666666666664,75.5,0.0,Intense Cropland
-76.57157157157157,42.91382765531062,167.0,62.666666666666664,71.0,0.0,Sparse Crops
-121.33833833833833,47.23847695390781,244.0,65.0,61.5,0.0,Intense Cropland
-87.02502502502503,41.55911823647295,198.0,98.33333333333333,147.5,0.0,Intense Cropland
-91.8088088088088,33.37875751503006,244.0,106.66666666666667,160.0,0.0,Intense Cropland
-85.66666666666667,42.02805611222445,174.0,91.0,136.5,0.0,Intense Cropland
-82.5955955955956,42.965931863727455,218.0,115.0,172.5,0.0,Intense Cropland
-78.04804804804805,48.74949899799599,244.0,201.33333333333334,0.0,239.0,Intense Cropland
-111.47547547547548,46.35270541082164,75.0,215.66666666666666,202.0,0.0,Non-Agricultural
-81.7097097097097,41.40280561122245,244.0,110.66666666666667,166.0,0.0,Intense Cropland
-114.72372372372372,50.0,244.0,198.66666666666666,0.0,238.0,Intense Cropland
-93.34434434434434,31.50300601202405,244.0,57.0,81.0,0.0,Intense Cropland
-75.68568568568568,49.687374749499,244.0,136.0,0.0,201.0,Intense Cropland
-78.16616616616616,49.01002004008016,244.0,201.33333333333334,0.0,239.0,Intense Cropland
-77.75275275275274,47.86372745490982,244.0,65.33333333333333,59.0,0.0,Intense Cropland
-85.96196196196196,42.13226452905812,107.0,106.66666666666667,160.0,0.0,Sparse Crops
-95.47047047047047,32.96192384769539,150.0,64.33333333333333,65.5,0.0,Sparse Crops
-84.4854854854855,43.74749498997996,174.0,59.666666666666664,76.5,0.0,Intense Cropland
-108.69969969969969,32.28456913827655,244.0,63.0,94.5,0.0,Intense Cropland
-121.3973973973974,49.27054108216433,244.0,213.33333333333334,0.0,0.0,Intense Cropland
-87.73373373373374,39.05811623246493,88.0,73.0,109.5,0.0,Sparse Crops
-84.1901901901902,43.278557114228455,111.0,83.33333333333333,125.0,0.0,Sparse Crops
-71.07907907907908,45.0501002004008,244.0,196.66666666666666,0.0,237.0,Intense Cropland
-86.72972972972973,40.62124248496994,81.0,80.0,120.0,0.0,Non-Agricultural
-78.93393393393393,43.90380761523046,237.0,83.33333333333333,125.0,0.0,Intense Cropland
-87.55655655655656,40.46492985971944,53.0,69.33333333333333,104.0,0.0,Non-Agricultural
-90.27327327327328,36.24448897795591,51.0,62.666666666666664,71.0,0.0,Non-Agricultural
-71.25625625625625,46.09218436873748,239.0,218.33333333333334,207.5,0.0,Intense Cropland
-118.50350350350351,48.74949899799599,244.0,194.0,0.0,236.0,Intense Cropland
-123.46446446446447,48.02004008016032,244.0,150.66666666666666,226.0,0.0,Intense Cropland
-98.12812812812813,29.2625250501002,160.0,80.0,120.0,0.0,Sparse Crops
-120.68868868868869,46.76953907815631,244.0,208.66666666666666,0.0,242.0,Intense Cropland
-72.31931931931932,49.37474949899799,244.0,169.66666666666666,0.0,223.0,Intense Cropland
-84.78078078078079,39.99599198396794,56.0,94.66666666666667,142.0,0.0,Non-Agricultural
-86.61161161161161,38.276553106212425,239.0,83.33333333333333,125.0,0.0,Intense Cropland
-108.52252252252252,32.44088176352705,244.0,57.0,81.0,0.0,Intense Cropland
-72.2012012012012,49.8436873747495,244.0,167.0,0.0,221.0,Intense Cropland
-76.98498498498498,43.9559118236473,205.0,91.0,136.5,0.0,Intense Cropland
-93.28528528528528,38.745490981963925,109.0,83.33333333333333,125.0,0.0,Sparse Crops
-82.12312312312312,42.549098196392784,47.0,155.33333333333334,233.0,0.0,Non-Agricultural
-97.65565565565566,29.158316633266534,213.0,80.0,120.0,0.0,Intense Cropland
-114.01501501501501,28.949899799599198,209.0,63.333333333333336,70.0,0.0,Intense Cropland
-122.28328328328328,50.0,244.0,214.66666666666666,200.0,0.0,Intense Cropland
-96.94694694694695,28.949899799599198,174.0,123.33333333333333,185.0,0.0,Intense Cropland
-88.2062062062062,39.1623246492986,68.0,83.33333333333333,125.0,0.0,Non-Agricultural
-79.11111111111111,44.21643286573146,157.0,102.33333333333333,153.5,0.0,Sparse Crops
-84.1901901901902,39.26653306613226,191.0,69.33333333333333,104.0,0.0,Intense Cropland
-93.1081081081081,40.93386773547094,91.0,65.0,63.0,0.0,Sparse Crops
-82.18218218218217,42.44488977955912,55.0,158.66666666666666,238.0,0.0,Non-Agricultural
-83.36336336336336,40.20440881763527,51.0,83.33333333333333,125.0,0.0,Non-Agricultural
-118.26726726726727,48.80160320641283,244.0,183.0,0.0,230.0,Intense Cropland
